page_id,course_id,course_code,source_kind,source_surface,canvas_object_type,canvas_object_id,title,requested_url,resolved_url,redirected,requires_external_handler,depth,markdown_path,metadata_path,visible_heading_count,link_count,iframe_count,module_item_count,assignment_row_count,grade_row_count,metadata_heading_count,nav_count,hidden_text_count,heading_sample,captured_at
00726-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3160491,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160491/questions/59026260,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160491/questions/59026260,,,2,markdown/00726-phy-212-linked-detail-unauthorized.md,metadata/00726-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:26:08.839Z
00727-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3160491,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160491/questions/59026261,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160491/questions/59026261,,,2,markdown/00727-phy-212-linked-detail-unauthorized.md,metadata/00727-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:26:11.189Z
00728-phy-212-linked-detail-lab-partner-values-survey-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,linked_detail,linked_detail,quiz,3160536,Lab Partner Values Survey: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160536#,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160536#,,,2,markdown/00728-phy-212-linked-detail-lab-partner-values-survey-general-physics-with-calculus-ph-212-400-u2026.md,metadata/00728-phy-212-linked-detail-lab-partner-values-survey-general-physics-with-calculus-ph-212-400-u2026.json,2,54,2,0,0,0,2,16,41,Lab Partner Values Survey | Instructions,2026-07-08T23:26:13.792Z
00729-phy-212-linked-detail-hw-1-rotational-motion-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,linked_detail,linked_detail,quiz,3160489,Hw 1 - Rotational Motion: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/take?user_id=6660414,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/take?user_id=6660414,,,2,markdown/00729-phy-212-linked-detail-hw-1-rotational-motion-general-physics-with-calculus-ph-212-400-u2026.md,metadata/00729-phy-212-linked-detail-hw-1-rotational-motion-general-physics-with-calculus-ph-212-400-u2026.json,2,82,2,0,0,0,2,16,76,Hw 1 - Rotational Motion | Instructions,2026-07-08T23:26:16.990Z
00730-phy-212-linked-detail-jacob-peterson-s-quiz-history-hw-1-rotational-motion,2053526,PHY-212,linked_detail,linked_detail,quiz,3160489,Jacob Peterson's Quiz History: Hw 1 - Rotational Motion,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/history?version=2,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/history?version=2,,,2,markdown/00730-phy-212-linked-detail-jacob-peterson-s-quiz-history-hw-1-rotational-motion.md,metadata/00730-phy-212-linked-detail-jacob-peterson-s-quiz-history-hw-1-rotational-motion.json,1,82,2,0,0,0,1,16,90,Hw 1 - Rotational Motion Results for Jacob Peterson,2026-07-08T23:26:20.703Z
00731-phy-212-linked-detail-jacob-peterson-s-quiz-history-hw-1-rotational-motion,2053526,PHY-212,linked_detail,linked_detail,quiz,3160489,Jacob Peterson's Quiz History: Hw 1 - Rotational Motion,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/history?version=1,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/history?version=1,,,2,markdown/00731-phy-212-linked-detail-jacob-peterson-s-quiz-history-hw-1-rotational-motion.md,metadata/00731-phy-212-linked-detail-jacob-peterson-s-quiz-history-hw-1-rotational-motion.json,1,82,2,0,0,0,1,16,91,Hw 1 - Rotational Motion Results for Jacob Peterson,2026-07-08T23:26:24.341Z
00732-phy-212-linked-detail-hw-1-rotational-motion-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,linked_detail,linked_detail,quiz,3160489,Hw 1 - Rotational Motion: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489#,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489#,,,2,markdown/00732-phy-212-linked-detail-hw-1-rotational-motion-general-physics-with-calculus-ph-212-400-u2026.md,metadata/00732-phy-212-linked-detail-hw-1-rotational-motion-general-physics-with-calculus-ph-212-400-u2026.json,3,85,2,0,0,0,3,16,97,Hw 1 - Rotational Motion | Instructions | Attempt History,2026-07-08T23:26:27.540Z
00733-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3160489,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026233,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026233,,,2,markdown/00733-phy-212-linked-detail-unauthorized.md,metadata/00733-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:26:30.039Z
00734-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3160489,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026234,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026234,,,2,markdown/00734-phy-212-linked-detail-unauthorized.md,metadata/00734-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:26:32.198Z
00735-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3160489,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026235,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026235,,,2,markdown/00735-phy-212-linked-detail-unauthorized.md,metadata/00735-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:26:34.839Z
00736-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3160489,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026236,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026236,,,2,markdown/00736-phy-212-linked-detail-unauthorized.md,metadata/00736-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:26:36.939Z
00737-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3160489,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026237,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026237,,,2,markdown/00737-phy-212-linked-detail-unauthorized.md,metadata/00737-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:26:39.041Z
00738-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3160489,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026238,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026238,,,2,markdown/00738-phy-212-linked-detail-unauthorized.md,metadata/00738-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:26:41.290Z
00739-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3160489,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026239,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026239,,,2,markdown/00739-phy-212-linked-detail-unauthorized.md,metadata/00739-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:26:43.443Z
00740-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3160489,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026240,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026240,,,2,markdown/00740-phy-212-linked-detail-unauthorized.md,metadata/00740-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:26:46.246Z
00741-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3160489,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026241,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026241,,,2,markdown/00741-phy-212-linked-detail-unauthorized.md,metadata/00741-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:26:48.389Z
00742-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3160489,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026242,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026242,,,2,markdown/00742-phy-212-linked-detail-unauthorized.md,metadata/00742-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:26:50.569Z
00743-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3160489,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026243,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026243,,,2,markdown/00743-phy-212-linked-detail-unauthorized.md,metadata/00743-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:26:52.791Z
00744-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3160489,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026244,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026244,,,2,markdown/00744-phy-212-linked-detail-unauthorized.md,metadata/00744-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:26:55.850Z
00745-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3160489,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026245,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026245,,,2,markdown/00745-phy-212-linked-detail-unauthorized.md,metadata/00745-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:26:58.347Z
00746-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3160489,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026246,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026246,,,2,markdown/00746-phy-212-linked-detail-unauthorized.md,metadata/00746-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:27:00.490Z
00747-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3160489,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026247,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/questions/59026247,,,2,markdown/00747-phy-212-linked-detail-unauthorized.md,metadata/00747-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:27:02.595Z
00748-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-3pre,2053526,PHY-212,linked_detail,linked_detail,quiz,3160475,Jacob Peterson's Quiz History: M1-3pre,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160475/history?version=1,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160475/history?version=1,,,2,markdown/00748-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-3pre.md,metadata/00748-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-3pre.json,1,39,2,0,0,0,1,16,6,M1-3pre Results for Jacob Peterson,2026-07-08T23:27:05.194Z
00749-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3160475,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160475/questions/59026167,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160475/questions/59026167,,,2,markdown/00749-phy-212-linked-detail-unauthorized.md,metadata/00749-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:27:07.394Z
00750-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-4pre,2053526,PHY-212,linked_detail,linked_detail,quiz,3160500,Jacob Peterson's Quiz History: M1-4pre,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160500/history?version=1,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160500/history?version=1,,,2,markdown/00750-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-4pre.md,metadata/00750-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-4pre.json,1,39,2,0,0,0,1,16,6,M1-4pre Results for Jacob Peterson,2026-07-08T23:27:20.891Z
00751-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3160500,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160500/questions/59026278,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160500/questions/59026278,,,2,markdown/00751-phy-212-linked-detail-unauthorized.md,metadata/00751-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:27:23.246Z
00752-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-5pre,2053526,PHY-212,linked_detail,linked_detail,quiz,3160476,Jacob Peterson's Quiz History: M1-5pre,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160476/history?version=1,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160476/history?version=1,,,2,markdown/00752-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-5pre.md,metadata/00752-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-5pre.json,1,39,2,0,0,0,1,16,6,M1-5pre Results for Jacob Peterson,2026-07-08T23:27:29.340Z
00753-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3160476,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160476/questions/59026168,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160476/questions/59026168,,,2,markdown/00753-phy-212-linked-detail-unauthorized.md,metadata/00753-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:27:32.640Z
00754-phy-212-linked-detail-m1-3asy-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,linked_detail,linked_detail,quiz,3160508,M1-3asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/take?user_id=6660414,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/take?user_id=6660414,,,2,markdown/00754-phy-212-linked-detail-m1-3asy-general-physics-with-calculus-ph-212-400-u2026.md,metadata/00754-phy-212-linked-detail-m1-3asy-general-physics-with-calculus-ph-212-400-u2026.json,4,60,2,0,0,0,4,16,41,M1-3asy | Instructions | Purpose | Instructions,2026-07-08T23:27:35.341Z
00755-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-3asy,2053526,PHY-212,linked_detail,linked_detail,quiz,3160508,Jacob Peterson's Quiz History: M1-3asy,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/history?version=1,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/history?version=1,,,2,markdown/00755-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-3asy.md,metadata/00755-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-3asy.json,1,59,2,0,0,0,1,16,40,M1-3asy Results for Jacob Peterson,2026-07-08T23:27:38.490Z
00756-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3160508,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/questions/59026315,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/questions/59026315,,,2,markdown/00756-phy-212-linked-detail-unauthorized.md,metadata/00756-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:27:40.645Z
00757-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3160508,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/questions/59026316,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/questions/59026316,,,2,markdown/00757-phy-212-linked-detail-unauthorized.md,metadata/00757-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:27:42.701Z
00758-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3160508,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/questions/59026317,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/questions/59026317,,,2,markdown/00758-phy-212-linked-detail-unauthorized.md,metadata/00758-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:27:44.791Z
00759-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3160508,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/questions/59026318,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/questions/59026318,,,2,markdown/00759-phy-212-linked-detail-unauthorized.md,metadata/00759-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:27:47.440Z
00760-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3160508,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/questions/59026319,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/questions/59026319,,,2,markdown/00760-phy-212-linked-detail-unauthorized.md,metadata/00760-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:27:50.041Z
00761-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3160508,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/questions/59026320,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/questions/59026320,,,2,markdown/00761-phy-212-linked-detail-unauthorized.md,metadata/00761-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:27:52.294Z
00762-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3160508,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/questions/59026321,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/questions/59026321,,,2,markdown/00762-phy-212-linked-detail-unauthorized.md,metadata/00762-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:27:54.391Z
00763-phy-212-linked-detail-m1-4asy-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,linked_detail,linked_detail,quiz,3160457,M1-4asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160457/take?user_id=6660414,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160457/take?user_id=6660414,,,2,markdown/00763-phy-212-linked-detail-m1-4asy-general-physics-with-calculus-ph-212-400-u2026.md,metadata/00763-phy-212-linked-detail-m1-4asy-general-physics-with-calculus-ph-212-400-u2026.json,4,62,2,0,0,0,4,16,45,M1-4asy | Instructions | Purpose | Instructions,2026-07-08T23:27:57.144Z
