review_item_id,suspicion_id,course_id,course_code,review_state,next_action_type,severity,category,status,object_id,task_id,module_id,module_item_id,page_id,title,source_url,related_url,evidence_id,review_id,override_id,override_status,access_resolution_status,access_resolution_reason,access_final_action,suggested_action,detail
ri-00345,sus-00345,2053263,MTH-253,needs_download,download_and_parse_file,medium,download_not_read,indexed_not_read,obj-mth-253-download-118558809,,,,00615-mth-253-linked-detail-repeating-decimals-and-geometric-series-pdf-sequences-and-series-mth-253z-400-u2026,Repeating Decimals and Geometric Series.pdf,https://canvas.oregonstate.edu/courses/2053263/files/118558809?wrap=1,https://canvas.oregonstate.edu/courses/2053263/files/118558809/download?download_frd=1,,,,,,,,Download and parse the file before treating the file contents as indexed.,source_page_title=Repeating Decimals and Geometric Series.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=
ri-00346,sus-00346,2053263,MTH-253,needs_download,download_and_parse_file,medium,download_not_read,indexed_not_read,obj-mth-253-download-118558919,,,,00616-mth-253-linked-detail-telescoping-series-pdf-sequences-and-series-mth-253z-400-u2026,Telescoping Series.pdf,https://canvas.oregonstate.edu/courses/2053263/files/118558919?wrap=1,https://canvas.oregonstate.edu/courses/2053263/files/118558919/download?download_frd=1,,,,,,,,Download and parse the file before treating the file contents as indexed.,source_page_title=Telescoping Series.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=
ri-00347,sus-00347,2053263,MTH-253,needs_download,download_and_parse_file,medium,download_not_read,indexed_not_read,obj-mth-253-download-118558872,,,,00618-mth-253-linked-detail-unit-2-written-homework-pdf-sequences-and-series-mth-253z-400-u2026,Unit #2 - Written Homework.pdf,https://canvas.oregonstate.edu/courses/2053263/files/118558872?wrap=1,https://canvas.oregonstate.edu/courses/2053263/files/118558872/download?download_frd=1,,,,,,,,Download and parse the file before treating the file contents as indexed.,source_page_title=Unit #2 - Written Homework.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=
ri-00348,sus-00348,2053263,MTH-253,needs_download,download_and_parse_file,medium,download_not_read,indexed_not_read,obj-mth-253-download-118558872,,,,00619-mth-253-linked-detail-unit-2-written-homework-assignment,Download,https://canvas.oregonstate.edu/courses/2053263/assignments/10553180?module_item_id=26885550#,https://canvas.oregonstate.edu/courses/2053263/files/118558872/download?download_frd=1,,,,,,,,Download and parse the file before treating the file contents as indexed.,source_page_title=Unit 2 - Written Homework Assignment; evidence_status=link_only; repo_file_path=
ri-00349,sus-00349,2053263,MTH-253,needs_download,download_and_parse_file,medium,download_not_read,indexed_not_read,obj-mth-253-download-118558743,,,,00634-mth-253-linked-detail-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053263/pages/unit-2-learning-materials,https://canvas.oregonstate.edu/courses/2053263/files/118558743/download?download_frd=1,,,,,,,,Download and parse the file before treating the file contents as indexed.,source_page_title=Unit 2 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=
ri-00350,sus-00350,2053263,MTH-253,needs_download,download_and_parse_file,medium,download_not_read,indexed_not_read,obj-mth-253-download-118558950,,,,00634-mth-253-linked-detail-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053263/pages/unit-2-learning-materials,https://canvas.oregonstate.edu/courses/2053263/files/118558950/download?download_frd=1,,,,,,,,Download and parse the file before treating the file contents as indexed.,source_page_title=Unit 2 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=
ri-00351,sus-00351,2053263,MTH-253,needs_download,download_and_parse_file,medium,download_not_read,indexed_not_read,obj-mth-253-download-118558844,,,,00634-mth-253-linked-detail-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053263/pages/unit-2-learning-materials,https://canvas.oregonstate.edu/courses/2053263/files/118558844/download?download_frd=1,,,,,,,,Download and parse the file before treating the file contents as indexed.,source_page_title=Unit 2 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=
ri-00352,sus-00352,2053263,MTH-253,needs_download,download_and_parse_file,medium,download_not_read,indexed_not_read,obj-mth-253-download-118558915,,,,00634-mth-253-linked-detail-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053263/pages/unit-2-learning-materials,https://canvas.oregonstate.edu/courses/2053263/files/118558915/download?download_frd=1,,,,,,,,Download and parse the file before treating the file contents as indexed.,source_page_title=Unit 2 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=
ri-00353,sus-00353,2053263,MTH-253,needs_download,download_and_parse_file,medium,download_not_read,indexed_not_read,obj-mth-253-download-118558827,,,,00634-mth-253-linked-detail-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053263/pages/unit-2-learning-materials,https://canvas.oregonstate.edu/courses/2053263/files/118558827/download?download_frd=1,,,,,,,,Download and parse the file before treating the file contents as indexed.,source_page_title=Unit 2 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=
ri-00354,sus-00354,2053263,MTH-253,needs_download,download_and_parse_file,medium,download_not_read,indexed_not_read,obj-mth-253-download-118558808,,,,00634-mth-253-linked-detail-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053263/pages/unit-2-learning-materials,https://canvas.oregonstate.edu/courses/2053263/files/118558808/download?download_frd=1,,,,,,,,Download and parse the file before treating the file contents as indexed.,source_page_title=Unit 2 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=
ri-00355,sus-00355,2053263,MTH-253,needs_download,download_and_parse_file,medium,download_not_read,indexed_not_read,obj-mth-253-download-118558770,,,,00634-mth-253-linked-detail-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053263/pages/unit-2-learning-materials,https://canvas.oregonstate.edu/courses/2053263/files/118558770/download?download_frd=1,,,,,,,,Download and parse the file before treating the file contents as indexed.,source_page_title=Unit 2 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=
ri-00356,sus-00356,2053263,MTH-253,needs_download,download_and_parse_file,medium,download_not_read,indexed_not_read,obj-mth-253-download-118558809,,,,00634-mth-253-linked-detail-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053263/pages/unit-2-learning-materials,https://canvas.oregonstate.edu/courses/2053263/files/118558809/download?download_frd=1,,,,,,,,Download and parse the file before treating the file contents as indexed.,source_page_title=Unit 2 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=
ri-00357,sus-00357,2053263,MTH-253,needs_download,download_and_parse_file,medium,download_not_read,indexed_not_read,obj-mth-253-download-118558919,,,,00634-mth-253-linked-detail-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053263/pages/unit-2-learning-materials,https://canvas.oregonstate.edu/courses/2053263/files/118558919/download?download_frd=1,,,,,,,,Download and parse the file before treating the file contents as indexed.,source_page_title=Unit 2 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=
ri-00358,sus-00358,2053263,MTH-253,needs_download,download_and_parse_file,medium,download_not_read,indexed_not_read,obj-mth-253-download-118558743,,,,00634-mth-253-linked-detail-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053263/pages/unit-2-learning-materials,https://canvas.oregonstate.edu/courses/2053263/files/118558743/download?download_frd=1,,,,,,,,Download and parse the file before treating the file contents as indexed.,source_page_title=Unit 2 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=
ri-00359,sus-00359,2053263,MTH-253,needs_download,download_and_parse_file,medium,download_not_read,indexed_not_read,obj-mth-253-download-118558950,,,,00634-mth-253-linked-detail-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053263/pages/unit-2-learning-materials,https://canvas.oregonstate.edu/courses/2053263/files/118558950/download?download_frd=1,,,,,,,,Download and parse the file before treating the file contents as indexed.,source_page_title=Unit 2 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=
ri-00360,sus-00360,2053263,MTH-253,needs_download,download_and_parse_file,medium,download_not_read,indexed_not_read,obj-mth-253-download-118558751,,,,00635-mth-253-linked-detail-mth-253-course-syllabus-fall-2025-pdf-sequences-and-series-mth-253z-400-u2026,MTH 253 Course Syllabus - Fall 2025.pdf,https://canvas.oregonstate.edu/courses/2053263/files/118558751?wrap=1,https://canvas.oregonstate.edu/courses/2053263/files/118558751/download?download_frd=1,,,,,,,,Download and parse the file before treating the file contents as indexed.,source_page_title=MTH 253 Course Syllabus - Fall 2025.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=
ri-00361,sus-00361,2053526,PHY-212,needs_download,download_and_parse_file,medium,download_not_read,indexed_not_read,obj-phy-212-download-119369072,,,,00636-phy-212-linked-detail-syllabus-u2026-pdf-general-physics-with-calculus-ph-212-400-u2026,syllabus_U2026.pdf,https://canvas.oregonstate.edu/courses/2053526/files/119369072?module_item_id=26992777#,https://canvas.oregonstate.edu/courses/2053526/files/119369072/download?download_frd=1,,,,,,,,Download and parse the file before treating the file contents as indexed.,source_page_title=syllabus_U2026.pdf: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026); evidence_status=link_only; repo_file_path=
ri-00362,sus-00362,2053526,PHY-212,needs_download,download_and_parse_file,medium,download_not_read,indexed_not_read,obj-phy-212-download-119307451,,,,00637-phy-212-linked-detail-lab-structure-and-ta-meetings-pdf-general-physics-with-calculus-ph-212-400-u2026,Lab Structure and TA Meetings.pdf,https://canvas.oregonstate.edu/courses/2053526/files/119307451?module_item_id=27007746#,https://canvas.oregonstate.edu/courses/2053526/files/119307451/download?download_frd=1,,,,,,,,Download and parse the file before treating the file contents as indexed.,source_page_title=Lab Structure and TA Meetings.pdf: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026); evidence_status=link_only; repo_file_path=
ri-00363,sus-00363,2053526,PHY-212,needs_download,download_and_parse_file,medium,download_not_read,indexed_not_read,obj-phy-212-download-118705966,,,,00642-phy-212-linked-detail-module-1-circular-motion-learning-materials-general-physics-with-calculus-ph-212-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053526/pages/module-1-%7C-circular-motion-%7C-learning-materials,https://canvas.oregonstate.edu/courses/2053526/files/118705966/download?download_frd=1,,,,,,,,Download and parse the file before treating the file contents as indexed.,source_page_title=Module 1 | Circular Motion | Learning Materials: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026); evidence_status=link_only; repo_file_path=
ri-00364,sus-00364,2053526,PHY-212,needs_download,download_and_parse_file,medium,download_not_read,indexed_not_read,obj-phy-212-download-118705439,,,,00642-phy-212-linked-detail-module-1-circular-motion-learning-materials-general-physics-with-calculus-ph-212-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053526/pages/module-1-%7C-circular-motion-%7C-learning-materials,https://canvas.oregonstate.edu/courses/2053526/files/118705439/download?download_frd=1,,,,,,,,Download and parse the file before treating the file contents as indexed.,source_page_title=Module 1 | Circular Motion | Learning Materials: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026); evidence_status=link_only; repo_file_path=
ri-00365,sus-00365,2053526,PHY-212,needs_download,download_and_parse_file,medium,download_not_read,indexed_not_read,obj-phy-212-download-118705966,,,,00645-phy-212-linked-detail-quiz1-practice-pdf-general-physics-with-calculus-ph-212-400-u2026,quiz1_practice.pdf,https://canvas.oregonstate.edu/courses/2053526/files/118705966?wrap=1,https://canvas.oregonstate.edu/courses/2053526/files/118705966/download?download_frd=1,,,,,,,,Download and parse the file before treating the file contents as indexed.,source_page_title=quiz1_practice.pdf: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026); evidence_status=link_only; repo_file_path=
ri-00366,sus-00366,2053526,PHY-212,needs_download,download_and_parse_file,medium,download_not_read,indexed_not_read,obj-phy-212-download-118705966,,,,00646-phy-212-linked-detail-module-1-circular-motion-learning-materials-general-physics-with-calculus-ph-212-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053526/pages/module-1-%7C-circular-motion-%7C-learning-materials?module_item_id=26896959#,https://canvas.oregonstate.edu/courses/2053526/files/118705966/download?download_frd=1,,,,,,,,Download and parse the file before treating the file contents as indexed.,source_page_title=Module 1 | Circular Motion | Learning Materials: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026); evidence_status=link_only; repo_file_path=
ri-00367,sus-00367,2053526,PHY-212,needs_download,download_and_parse_file,medium,download_not_read,indexed_not_read,obj-phy-212-download-118705439,,,,00646-phy-212-linked-detail-module-1-circular-motion-learning-materials-general-physics-with-calculus-ph-212-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053526/pages/module-1-%7C-circular-motion-%7C-learning-materials?module_item_id=26896959#,https://canvas.oregonstate.edu/courses/2053526/files/118705439/download?download_frd=1,,,,,,,,Download and parse the file before treating the file contents as indexed.,source_page_title=Module 1 | Circular Motion | Learning Materials: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026); evidence_status=link_only; repo_file_path=
ri-00368,sus-00368,2053526,PHY-212,needs_download,download_and_parse_file,medium,download_not_read,indexed_not_read,obj-phy-212-download-118705439,,,,00647-phy-212-linked-detail-quiz1-practice-soln-pdf-general-physics-with-calculus-ph-212-400-u2026,quiz1_practice_soln.pdf,https://canvas.oregonstate.edu/courses/2053526/files/118705439?wrap=1,https://canvas.oregonstate.edu/courses/2053526/files/118705439/download?download_frd=1,,,,,,,,Download and parse the file before treating the file contents as indexed.,source_page_title=quiz1_practice_soln.pdf: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026); evidence_status=link_only; repo_file_path=
