issue_id,severity,issue_type,course_id,course_code,page_id,title,requested_url,resolved_url,source_file,detail,access_resolution_status,access_resolution_reason,access_final_action
issue-0354,medium,external_tool,2080857,MTH-252,00424-mth-252-linked-detail-mini-exam-3-tuesday-to-thursday-no-gradscope-app,Mini-Exam 3 --> Tuesday to Thursday --> No Gradscope APP,https://canvas.oregonstate.edu/courses/2080857/assignments/10586050?module_item_id=26982607#,https://canvas.oregonstate.edu/courses/2080857/assignments/10586050?module_item_id=26982607#,metadata/00424-mth-252-linked-detail-mini-exam-3-tuesday-to-thursday-no-gradscope-app.json,Page may require external-tool handling beyond rendered Canvas text.,,,
issue-0355,medium,external_tool,2080857,MTH-252,00432-mth-252-linked-detail-achieve-2-1-areas-between-curves,Achieve - 2.1 Areas between Curves,https://canvas.oregonstate.edu/courses/2080857/assignments/10586031?module_item_id=26982615#,https://canvas.oregonstate.edu/courses/2080857/assignments/10586031?module_item_id=26982615#,metadata/00432-mth-252-linked-detail-achieve-2-1-areas-between-curves.json,Page may require external-tool handling beyond rendered Canvas text.,,,
issue-0356,medium,external_tool,2080857,MTH-252,00433-mth-252-linked-detail-achieve-2-2-volumes-by-slicing-and-disc-washer-method,Achieve - 2.2 Volumes by Slicing and Disc/Washer Method,https://canvas.oregonstate.edu/courses/2080857/assignments/10586032?module_item_id=26982616#,https://canvas.oregonstate.edu/courses/2080857/assignments/10586032?module_item_id=26982616#,metadata/00433-mth-252-linked-detail-achieve-2-2-volumes-by-slicing-and-disc-washer-method.json,Page may require external-tool handling beyond rendered Canvas text.,,,
issue-0357,medium,external_tool,2080857,MTH-252,00439-mth-252-linked-detail-achieve-2-3-volumes-of-revolution-cylindrical-shells,Achieve - 2.3 Volumes of Revolution: Cylindrical Shells,https://canvas.oregonstate.edu/courses/2080857/assignments/10586033?module_item_id=26982628#,https://canvas.oregonstate.edu/courses/2080857/assignments/10586033?module_item_id=26982628#,metadata/00439-mth-252-linked-detail-achieve-2-3-volumes-of-revolution-cylindrical-shells.json,Page may require external-tool handling beyond rendered Canvas text.,,,
issue-0358,medium,external_tool,2080857,MTH-252,00440-mth-252-linked-detail-acheive-2-4-arc-length-of-a-curve-no-surface-area,Acheive - 2.4 Arc Length of a Curve (NO Surface Area),https://canvas.oregonstate.edu/courses/2080857/assignments/10586024?module_item_id=26982629#,https://canvas.oregonstate.edu/courses/2080857/assignments/10586024?module_item_id=26982629#,metadata/00440-mth-252-linked-detail-acheive-2-4-arc-length-of-a-curve-no-surface-area.json,Page may require external-tool handling beyond rendered Canvas text.,,,
issue-0359,medium,external_tool,2080857,MTH-252,00447-mth-252-linked-detail-achieve-2-5-1-physical-applications,Achieve - 2.5 - 1 Physical Applications,https://canvas.oregonstate.edu/courses/2080857/assignments/10586034?module_item_id=26982638#,https://canvas.oregonstate.edu/courses/2080857/assignments/10586034?module_item_id=26982638#,metadata/00447-mth-252-linked-detail-achieve-2-5-1-physical-applications.json,Page may require external-tool handling beyond rendered Canvas text.,,,
issue-0360,medium,external_tool,2080857,MTH-252,00448-mth-252-linked-detail-achieve-2-5-2-physical-applications,Achieve - 2.5 - 2 Physical Applications,https://canvas.oregonstate.edu/courses/2080857/assignments/10586036?module_item_id=26982639#,https://canvas.oregonstate.edu/courses/2080857/assignments/10586036?module_item_id=26982639#,metadata/00448-mth-252-linked-detail-achieve-2-5-2-physical-applications.json,Page may require external-tool handling beyond rendered Canvas text.,,,
issue-0361,medium,external_tool,2080857,MTH-252,00451-mth-252-linked-detail-reflection-3,Reflection 3,https://canvas.oregonstate.edu/courses/2080857/assignments/10586064?module_item_id=26982647#,https://canvas.oregonstate.edu/courses/2080857/assignments/10586064?module_item_id=26982647#,metadata/00451-mth-252-linked-detail-reflection-3.json,Page may require external-tool handling beyond rendered Canvas text.,,,
issue-0362,medium,external_tool,2080857,MTH-252,00452-mth-252-linked-detail-achieve-3-7-improper-integrals,Achieve - 3.7 Improper Integrals,https://canvas.oregonstate.edu/courses/2080857/assignments/10586041?module_item_id=26982648#,https://canvas.oregonstate.edu/courses/2080857/assignments/10586041?module_item_id=26982648#,metadata/00452-mth-252-linked-detail-achieve-3-7-improper-integrals.json,Page may require external-tool handling beyond rendered Canvas text.,,,
issue-0363,medium,external_tool,2080857,MTH-252,00457-mth-252-linked-detail-mini-exam-2-retake,Mini-Exam 2 - Retake,https://canvas.oregonstate.edu/courses/2080857/assignments/10586047?module_item_id=26982654#,https://canvas.oregonstate.edu/courses/2080857/assignments/10586047?module_item_id=26982654#,metadata/00457-mth-252-linked-detail-mini-exam-2-retake.json,Page may require external-tool handling beyond rendered Canvas text.,,,
issue-0364,medium,external_tool,2080857,MTH-252,00459-mth-252-linked-detail-mini-exam-3-retake,Mini-Exam 3 - Retake,https://canvas.oregonstate.edu/courses/2080857/assignments/10586049?module_item_id=26982655#,https://canvas.oregonstate.edu/courses/2080857/assignments/10586049?module_item_id=26982655#,metadata/00459-mth-252-linked-detail-mini-exam-3-retake.json,Page may require external-tool handling beyond rendered Canvas text.,,,
issue-0365,medium,external_tool,2080857,MTH-252,00461-mth-252-linked-detail-mini-exam-4-retake,Mini-Exam 4 - Retake,https://canvas.oregonstate.edu/courses/2080857/assignments/10586051?module_item_id=26982656#,https://canvas.oregonstate.edu/courses/2080857/assignments/10586051?module_item_id=26982656#,metadata/00461-mth-252-linked-detail-mini-exam-4-retake.json,Page may require external-tool handling beyond rendered Canvas text.,,,
issue-0366,high,unauthorized,2053263,MTH-253,00471-mth-253-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053263/quizzes/3166971/questions/59149565,https://canvas.oregonstate.edu/courses/2053263/quizzes/3166971/questions/59149565,metadata/00471-mth-253-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0367,high,unauthorized,2053263,MTH-253,00472-mth-253-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053263/quizzes/3166971/questions/59149944,https://canvas.oregonstate.edu/courses/2053263/quizzes/3166971/questions/59149944,metadata/00472-mth-253-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0368,medium,external_tool,2053263,MTH-253,00479-mth-253-linked-detail-week-1-web-homework-infinity-and-limits-indeterminates-improper-integrals,"Week 1 Web Homework: Infinity and Limits, Indeterminates, Improper Integrals",https://canvas.oregonstate.edu/courses/2053263/assignments/10584258?module_item_id=26977416#,https://canvas.oregonstate.edu/courses/2053263/assignments/10584258?module_item_id=26977416#,metadata/00479-mth-253-linked-detail-week-1-web-homework-infinity-and-limits-indeterminates-improper-integrals.json,Page may require external-tool handling beyond rendered Canvas text.,,,
issue-0369,medium,external_tool,2053263,MTH-253,00489-mth-253-linked-detail-week-2-web-homework-sequences,Week 2 Web Homework: Sequences,https://canvas.oregonstate.edu/courses/2053263/assignments/10584372?module_item_id=26977767#,https://canvas.oregonstate.edu/courses/2053263/assignments/10584372?module_item_id=26977767#,metadata/00489-mth-253-linked-detail-week-2-web-homework-sequences.json,Page may require external-tool handling beyond rendered Canvas text.,,,
issue-0370,medium,external_tool,2053263,MTH-253,00492-mth-253-linked-detail-week-3-web-homework-introduction-to-series,Week 3 Web Homework: Introduction to Series,https://canvas.oregonstate.edu/courses/2053263/assignments/10584373?module_item_id=26977769#,https://canvas.oregonstate.edu/courses/2053263/assignments/10584373?module_item_id=26977769#,metadata/00492-mth-253-linked-detail-week-3-web-homework-introduction-to-series.json,Page may require external-tool handling beyond rendered Canvas text.,,,
issue-0371,medium,external_tool,2053263,MTH-253,00502-mth-253-linked-detail-week-4-web-homework-the-divergence-and-integral-tests,Week 4 Web Homework: The Divergence and Integral Tests,https://canvas.oregonstate.edu/courses/2053263/assignments/10584431?module_item_id=26977967#,https://canvas.oregonstate.edu/courses/2053263/assignments/10584431?module_item_id=26977967#,metadata/00502-mth-253-linked-detail-week-4-web-homework-the-divergence-and-integral-tests.json,Page may require external-tool handling beyond rendered Canvas text.,,,
issue-0372,medium,external_tool,2053263,MTH-253,00503-mth-253-linked-detail-week-5-web-homework-comparison-and-alternate-series-tests,Week 5 Web Homework: Comparison and Alternate Series Tests,https://canvas.oregonstate.edu/courses/2053263/assignments/10584434?module_item_id=26977977#,https://canvas.oregonstate.edu/courses/2053263/assignments/10584434?module_item_id=26977977#,metadata/00503-mth-253-linked-detail-week-5-web-homework-comparison-and-alternate-series-tests.json,Page may require external-tool handling beyond rendered Canvas text.,,,
issue-0373,medium,external_tool,2053263,MTH-253,00505-mth-253-linked-detail-unit-3-written-homework-assignment,Unit 3 - Written Homework Assignment,https://canvas.oregonstate.edu/courses/2053263/assignments/10553181?module_item_id=26885565#,https://canvas.oregonstate.edu/courses/2053263/assignments/10553181?module_item_id=26885565#,metadata/00505-mth-253-linked-detail-unit-3-written-homework-assignment.json,Page may require external-tool handling beyond rendered Canvas text.,,,
issue-0374,medium,external_tool,2053263,MTH-253,00506-mth-253-linked-detail-week-6-web-homework-ratio-and-root-tests,Week 6 Web Homework: Ratio and Root Tests,https://canvas.oregonstate.edu/courses/2053263/assignments/10584435?module_item_id=26977980#,https://canvas.oregonstate.edu/courses/2053263/assignments/10584435?module_item_id=26977980#,metadata/00506-mth-253-linked-detail-week-6-web-homework-ratio-and-root-tests.json,Page may require external-tool handling beyond rendered Canvas text.,,,
issue-0375,medium,external_tool,2053263,MTH-253,00507-mth-253-linked-detail-week-7-web-homework-power-series-and-functions,Week 7 Web Homework: Power Series and Functions,https://canvas.oregonstate.edu/courses/2053263/assignments/10584436?module_item_id=26977982#,https://canvas.oregonstate.edu/courses/2053263/assignments/10584436?module_item_id=26977982#,metadata/00507-mth-253-linked-detail-week-7-web-homework-power-series-and-functions.json,Page may require external-tool handling beyond rendered Canvas text.,,,
issue-0376,medium,external_tool,2053263,MTH-253,00508-mth-253-linked-detail-week-8-web-homework-taylor-and-maclaurin-series,Week 8 Web Homework Taylor and Maclaurin Series,https://canvas.oregonstate.edu/courses/2053263/assignments/10584437?module_item_id=26977985#,https://canvas.oregonstate.edu/courses/2053263/assignments/10584437?module_item_id=26977985#,metadata/00508-mth-253-linked-detail-week-8-web-homework-taylor-and-maclaurin-series.json,Page may require external-tool handling beyond rendered Canvas text.,,,
issue-0377,medium,external_tool,2053263,MTH-253,00510-mth-253-linked-detail-week-9-web-homework-properties-of-power-series,Week 9 Web Homework: Properties of Power Series,https://canvas.oregonstate.edu/courses/2053263/assignments/10584438?module_item_id=26977987#,https://canvas.oregonstate.edu/courses/2053263/assignments/10584438?module_item_id=26977987#,metadata/00510-mth-253-linked-detail-week-9-web-homework-properties-of-power-series.json,Page may require external-tool handling beyond rendered Canvas text.,,,
issue-0378,medium,external_tool,2053263,MTH-253,00512-mth-253-linked-detail-week-10-web-homework-working-with-taylor-series,Week 10 Web Homework: Working with Taylor Series,https://canvas.oregonstate.edu/courses/2053263/assignments/10584439?module_item_id=26977989#,https://canvas.oregonstate.edu/courses/2053263/assignments/10584439?module_item_id=26977989#,metadata/00512-mth-253-linked-detail-week-10-web-homework-working-with-taylor-series.json,Page may require external-tool handling beyond rendered Canvas text.,,,
issue-0379,low,redirected,2053526,PHY-212,00527-phy-212-linked-detail-proctorio-practice-quiz-remotely-proctored-general-physics-with-calculus-ph-212-400-u2026,Proctorio practice quiz (Remotely Proctored): GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/assignments/10557001,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160506,metadata/00527-phy-212-linked-detail-proctorio-practice-quiz-remotely-proctored-general-physics-with-calculus-ph-212-400-u2026.json,Requested URL resolved to a different URL.,,,
issue-0380,low,redirected,2053526,PHY-212,00528-phy-212-linked-detail-hw-1-rotational-motion-general-physics-with-calculus-ph-212-400-u2026,Hw 1 - Rotational Motion: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/assignments/10556984,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489,metadata/00528-phy-212-linked-detail-hw-1-rotational-motion-general-physics-with-calculus-ph-212-400-u2026.json,Requested URL resolved to a different URL.,,,
issue-0381,low,redirected,2053526,PHY-212,00530-phy-212-linked-detail-m1-1pre-general-physics-with-calculus-ph-212-400-u2026,M1-1pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/assignments/10557008,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160514,metadata/00530-phy-212-linked-detail-m1-1pre-general-physics-with-calculus-ph-212-400-u2026.json,Requested URL resolved to a different URL.,,,
issue-0382,low,redirected,2053526,PHY-212,00531-phy-212-linked-detail-m1-2pre-general-physics-with-calculus-ph-212-400-u2026,M1-2pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/assignments/10556960,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160464,metadata/00531-phy-212-linked-detail-m1-2pre-general-physics-with-calculus-ph-212-400-u2026.json,Requested URL resolved to a different URL.,,,
issue-0383,low,redirected,2053526,PHY-212,00535-phy-212-linked-detail-m1-0asy-general-physics-with-calculus-ph-212-400-u2026,M1-0asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/assignments/10590694,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169000,metadata/00535-phy-212-linked-detail-m1-0asy-general-physics-with-calculus-ph-212-400-u2026.json,Requested URL resolved to a different URL.,,,
issue-0384,low,redirected,2053526,PHY-212,00536-phy-212-linked-detail-m1-00asy-general-physics-with-calculus-ph-212-400-u2026,M1-00asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/assignments/10590695,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001,metadata/00536-phy-212-linked-detail-m1-00asy-general-physics-with-calculus-ph-212-400-u2026.json,Requested URL resolved to a different URL.,,,
